Region,PlotID,Year,Trap1,Trap2,Trap3,Trap4,Trap5,TotalTraps,Field1,Field2,Field3,Field4,Field5
6,607,1998,25,39,54,50,42,5,,,,,
6,607,1999,80,85,82,98,94,5,,,,,
6,607,2000,44,65,32,75,65,5,,,,,
6,607,2001,15,33,10,16,44,5,,,,,
6,607,2002,7,3,0,3,3,5,,,,,
6,607,2003,4,0,0,4,0,5,,,,,
6,607,2004,0,0,8,1,7,5,,,,,
6,607,2005,0,27,5,20,12,5,,,,,
6,607,2006,15,51,,74,64,4,,,,,
6,607,2007,55,59,71,64,49,5,,,,,
6,607,2008,45,8,12,14,34,5,,,,,
6,607,2009,18,20,5,4,42,5,,,,,
6,607,2010,4,11,6,6,4,5,,,,,
6,607,2011,0,0,0,0,0,5,,,,,
6,607,2012,0,0,0,0,0,5,,,,,
6,607,2016,0,0,0,0,0,5,,,,,
6,607,2017,0,8,0,0,3,5,,,,,
6,608,1989,24,32,10,25,9,5,,,,,
6,608,1990,70,63,45,61,61,5,,,,,
6,608,1991,1,0,4,1,14,5,,,,,
6,608,1992,0,0,2,2,0,5,,,,,
6,608,1993,0,0,0,0,0,5,,,,,
6,608,1994,0,0,0,0,0,5,,,,,
6,608,1995,0,0,0,,0,4,,,,,
6,608,1996,1,1,3,1,10,5,,,,,
6,608,1997,33,13,31,22,30,5,,,,,
6,608,1998,50,69,50,0,66,5,,,,,
6,608,1999,48,58,76,92,103,5,,,,,
6,608,2000,24,35,59,84,68,5,,,,,
6,608,2001,23,,19,26,,3,,,,,
6,608,2002,3,7,2,4,,4,,,,,
6,608,2003,0,,,6,3,3,,,,,
6,608,2004,0,1,2,0,,4,,,,,
6,608,2005,4,6,,5,1,4,,,,,
6,608,2006,59,14,13,,22,4,,,,,
6,608,2007,92,89,90,81,137,5,,,,,
6,608,2008,14,1,1,40,18,5,,,,,
6,608,2009,31,10,66,48,90,5,,,,,
6,608,2010,0,2,1,0,5,5,,,,,
6,608,2011,0,0,0,,0,4,,,,,
6,608,2012,0,0,0,0,0,5,,,,,
6,608,2014,0,0,0,0,0,5,,,,,
6,608,2016,0,1,0,0,0,5,,,,,
6,608,2017,15,11,7,9,4,5,,,,,
6,609,1989,2,1,1,3,0,5,,,,,
6,609,1990,1,0,13,10,0,5,,,,,
6,609,1991,0,0,0,0,0,5,,,,,
6,609,1992,0,1,0,0,0,5,,,,,
6,609,1993,0,0,0,0,0,5,,,,,
6,609,1994,0,0,0,0,0,5,,,,,
6,609,1996,0,0,0,0,1,5,,,,,
6,609,1997,1,2,8,5,8,5,,,,,
6,609,1998,25,17,32,18,15,5,,,,,
6,609,1999,0,,0,,0,3,,,,,
6,609,2000,1,0,0,0,0,5,,,,,
6,609,2001,0,0,0,0,0,5,,,,,
6,609,2002,0,0,0,0,0,5,,,,,
6,609,2003,0,0,0,1,2,5,,,,,
6,609,2004,0,1,0,0,1,5,,,,,
6,609,2005,0,0,0,0,0,5,,,,,
6,609,2006,0,0,0,2,0,5,,,,,
6,609,2007,0,0,0,0,0,5,,,,,
6,609,2008,2,0,2,1,3,5,,,,,
6,609,2009,3,1,1,0,0,5,,,,,
6,609,2010,0,0,0,0,0,5,,,,,
6,609,2011,0,0,0,0,0,5,,,,,
6,609,2012,0,1,0,0,1,5,,,,,
6,609,2013,4,1,6,2,7,5,,,,,
6,609,2014,1,0,3,2,5,5,,,,,
6,609,2015,,4,3,1,7,4,,,,,
6,610,1989,3,8,4,1,1,5,,,,,
6,610,1990,0,0,0,0,0,5,,,,,
6,610,1991,0,0,0,0,0,5,,,,,
6,610,1992,1,0,0,0,1,5,,,,,
6,610,1993,0,0,0,0,0,5,,,,,
6,610,1994,0,0,0,0,0,5,,,,,
6,610,1995,0,0,0,0,0,5,,,,,
6,610,1996,0,1,0,0,2,5,,,,,
6,610,1997,1,0,0,2,0,5,,,,,
6,610,1998,1,15,15,4,2,5,,,,,
6,610,1999,0,0,0,0,0,5,,,,,
6,610,2000,0,0,0,0,0,5,,,,,
6,610,2001,0,0,0,0,1,5,,,,,
6,610,2002,0,0,0,0,0,5,,,,,
6,610,2003,0,0,0,0,0,5,,,,,
6,610,2004,0,0,0,0,0,5,,,,,
6,610,2005,0,0,0,0,0,5,,,,,
6,610,2006,0,0,0,0,0,5,,,,,
6,610,2007,0,0,0,0,0,5,,,,,
6,610,2008,10,1,4,5,8,5,,,,,
6,610,2009,0,2,2,1,4,5,,,,,
6,610,2010,0,0,0,0,0,5,,,,,
6,610,2011,4,0,2,0,0,5,,,,,
6,610,2012,5,0,1,3,2,5,,,,,
6,610,2013,40,11,20,21,20,5,,,,,
6,610,2014,1,4,7,2,3,5,,,,,
6,610,2015,2,3,1,0,0,5,,,,,
6,611,1989,1,3,1,11,1,5,,,,,
6,611,1990,0,0,0,0,0,5,,,,,
6,611,1991,0,0,0,0,0,5,,,,,
6,611,1992,0,0,0,0,0,5,,,,,
6,611,1993,0,0,0,0,0,5,,,,,
6,611,1994,0,0,0,0,0,5,,,,,
6,611,1995,0,0,0,0,0,5,,,,,
6,611,1996,0,0,0,0,0,5,,,,,
6,611,1997,0,1,0,0,0,5,,,,,
6,611,1998,0,2,0,0,1,5,,,,,
6,611,1999,0,0,0,0,0,5,,,,,
6,611,2000,0,0,0,0,0,5,,,,,
6,611,2001,0,0,0,0,0,5,,,,,
6,611,2002,0,0,0,0,0,5,,,,,
6,611,2003,0,0,0,0,0,5,,,,,
6,611,2005,0,0,0,0,0,5,,,,,
6,611,2006,0,0,0,0,0,5,,,,,
6,611,2007,0,0,0,0,0,5,,,,,
6,611,2008,0,0,0,0,0,5,,,,,
6,611,2009,0,0,0,0,0,5,,,,,
6,611,2010,0,0,0,0,0,5,,,,,
6,611,2011,0,0,0,0,0,5,,,,,
6,611,2012,1,0,0,0,0,5,,,,,
6,611,2013,3,2,0,0,2,5,,,,,
6,611,2014,0,0,0,1,0,5,,,,,
6,611,2015,0,2,4,0,0,5,,,,,
6,612,1989,1,1,2,5,0,5,,,,,
6,612,1990,0,0,0,0,0,5,,,,,
6,612,1991,1,0,0,0,1,5,,,,,
6,612,1992,2,11,5,12,3,5,,,,,
6,612,1993,0,0,0,0,0,5,,,,,
6,612,1994,0,1,0,0,0,5,,,,,
6,612,1995,2,0,6,0,0,5,,,,,
6,612,1996,2,0,1,1,1,5,,,,,
6,612,1997,1,4,8,3,4,5,,,,,
6,612,1998,4,1,27,5,12,5,,,,,
6,612,1999,1,0,4,0,0,5,,,,,
6,612,2000,0,0,0,0,2,5,,,,,
6,612,2001,0,0,0,0,0,5,,,,,
6,612,2002,0,0,0,0,0,5,,,,,
6,612,2003,0,0,0,0,0,5,,,,,
6,612,2004,0,0,0,0,0,5,,,,,
6,612,2005,0,0,0,0,0,5,,,,,
6,612,2006,0,0,1,1,0,5,,,,,
6,612,2007,0,0,0,0,0,5,,,,,
6,612,2008,0,0,1,1,0,5,,,,,
6,612,2009,0,0,0,0,0,5,,,,,
6,612,2010,0,0,0,0,0,5,,,,,
6,612,2011,0,0,0,1,2,5,,,,,
6,613,1989,1,0,0,0,0,5,,,,,
6,613,1990,0,1,0,0,1,5,,,,,
6,613,1991,8,7,13,12,9,5,,,,,
6,613,1992,75,80,82,88,74,5,,,,,
6,613,1993,0,0,0,0,0,5,,,,,
6,613,1994,9,7,5,1,14,5,,,,,
6,613,1995,0,0,0,1,0,5,,,,,
6,613,1996,0,1,0,1,0,5,,,,,
6,613,1997,0,0,0,0,0,5,,,,,
6,613,1998,1,9,3,0,0,5,,,,,
6,613,1999,0,0,2,1,1,5,,,,,
6,613,2000,3,1,0,0,0,5,,,,,
6,613,2001,0,0,0,0,0,5,,,,,
6,613,2002,0,0,0,0,0,5,,,,,
6,613,2003,0,0,0,1,0,5,,,,,
6,613,2004,0,0,0,0,0,5,,,,,
6,613,2005,5,1,0,3,1,5,,,,,
6,613,2006,8,10,0,14,2,5,,,,,
6,613,2007,15,11,10,21,10,5,,,,,
6,613,2008,1,0,1,0,2,5,,,,,
6,613,2009,1,0,1,0,0,5,,,,,
6,613,2010,0,0,0,0,0,5,,,,,
6,613,2011,0,0,0,0,0,5,,,,,
6,613,2012,0,0,0,0,0,5,,,,,
6,613,2013,0,1,0,0,0,5,,,,,
6,613,2014,0,0,0,0,0,5,,,,,
6,613,2015,0,0,0,0,3,5,,,,,
6,613,2016,2,0,0,0,0,5,,,,,
6,613,2017,8,6,6,17,9,5,,,,,
6,614,1989,2,0,2,1,1,5,,,,,
6,614,1990,0,1,1,0,1,5,,,,,
6,614,1991,0,0,3,0,1,5,,,,,
6,614,1992,82,58,73,115,50,5,,,,,
6,614,1993,0,0,0,0,0,5,,,,,
6,614,1994,1,0,0,1,0,5,,,,,
6,614,1995,0,0,0,0,0,5,,,,,
6,614,1996,0,2,0,0,1,5,,,,,
6,614,1997,0,0,0,0,0,5,,,,,
6,614,1998,1,7,0,1,0,5,,,,,
6,614,1999,0,1,0,2,0,5,,,,,
6,614,2000,0,0,0,0,0,5,,,,,
6,614,2001,0,0,0,1,0,5,,,,,
6,614,2002,0,3,3,3,0,5,,,,,
6,614,2003,0,0,1,0,1,5,,,,,
6,614,2004,0,0,0,0,0,5,,,,,
6,614,2005,0,0,0,,,3,,,,,
6,614,2006,0,0,5,2,18,5,,,,,
6,614,2007,1,2,4,2,1,5,,,,,
6,614,2008,0,0,1,0,0,5,,,,,
6,614,2009,0,0,0,0,0,5,,,,,
6,614,2010,0,0,0,0,0,5,,,,,
6,614,2011,0,0,0,0,0,5,,,,,
6,614,2012,0,0,0,0,0,5,,,,,
6,614,2013,0,0,0,0,0,5,,,,,
6,614,2014,0,0,0,0,0,5,,,,,
6,614,2015,0,3,2,0,4,5,,,,,
6,614,2016,0,0,0,0,0,5,,,,,
6,614,2017,6,37,6,5,41,5,,,,,
6,615,1989,15,29,27,40,37,5,,,,,
6,615,1990,89,90,79,96,98,5,,,,,
6,615,1991,103,74,86,74,89,5,,,,,
6,615,1992,0,155,37,0,38,5,,,,,
6,615,1993,0,21,15,65,25,5,,,,,
6,615,1994,46,60,73,105,117,5,,,,,
6,615,1995,1,0,0,2,2,5,,,,,
6,615,1996,4,2,16,4,10,5,,,,,
6,615,1997,1,0,2,3,0,5,,,,,
6,615,1998,5,3,3,9,5,5,,,,,
6,615,1999,7,11,6,17,16,5,,,,,
6,615,2000,0,10,1,6,2,5,,,,,
6,615,2001,9,6,9,7,6,5,,,,,
6,615,2002,3,12,6,17,12,5,,,,,
6,615,2003,15,6,6,14,1,5,,,,,
6,615,2004,23,0,12,18,21,5,,,,,
6,615,2005,45,37,33,41,10,5,,,,,
6,615,2006,0,4,2,21,7,5,,,,,
6,615,2007,19,21,81,24,22,5,,,,,
6,615,2008,38,17,54,1,5,5,,,,,
6,615,2009,58,69,0,38,24,5,,,,,
6,615,2010,34,32,21,12,29,5,,,,,
6,615,2011,0,5,1,0,7,5,,,,,
6,615,2012,24,13,9,7,0,5,,,,,
6,615,2013,2,3,2,1,5,5,,,,,
6,615,2014,9,15,,20,11,4,,,,,
6,615,2015,39,48,2,45,41,5,,,,,
6,615,2016,46,48,49,39,39,5,,,,,
6,615,2017,22,15,47,50,57,5,,,,,
6,616,1989,0,1,0,0,1,5,,,,,
6,616,1990,5,9,15,10,18,5,,,,,
6,616,1991,3,1,12,12,1,5,,,,,
6,616,1992,52,12,48,27,13,5,,,,,
6,616,1993,1,1,2,0,1,5,,,,,
6,616,1994,0,3,6,2,0,5,,,,,
6,616,1995,1,0,0,0,0,5,,,,,
6,616,1996,0,0,1,1,1,5,,,,,
6,616,1997,0,0,1,1,2,5,,,,,
6,616,1998,2,17,14,10,2,5,,,,,
6,616,1999,1,1,1,0,1,5,,,,,
6,616,2000,0,1,0,0,0,5,,,,,
6,616,2001,2,0,0,0,0,5,,,,,
6,616,2002,0,2,0,0,0,5,,,,,
6,616,2003,0,0,0,1,0,5,,,,,
6,616,2004,1,1,2,1,0,5,,,,,
6,616,2005,2,1,1,1,1,5,,,,,
6,616,2006,15,5,1,8,5,5,,,,,
6,616,2007,5,4,0,1,2,5,,,,,
6,616,2008,1,2,0,0,1,5,,,,,
6,616,2009,3,1,0,0,1,5,,,,,
6,616,2010,1,0,0,0,0,5,,,,,
6,616,2011,0,1,0,0,0,5,,,,,
6,616,2012,0,0,0,0,0,5,,,,,
6,616,2013,0,0,0,0,0,5,,,,,
6,616,2014,0,0,0,0,0,5,,,,,
6,616,2015,1,2,0,0,2,5,,,,,
6,616,2016,0,0,0,0,0,5,,,,,
6,616,2017,23,15,13,4,7,5,,,,,
6,617,1989,0,1,0,5,3,5,,,,,
6,617,1990,6,8,5,7,1,5,,,,,
6,617,1991,14,35,17,30,11,5,,,,,
6,617,1992,24,7,0,78,82,5,,,,,
6,617,1993,3,1,3,0,0,5,,,,,
6,617,1994,1,3,3,1,,4,,,,,
6,617,1995,0,0,0,0,0,5,,,,,
6,617,1996,,1,,,0,2,,,,,
6,617,1997,1,0,4,0,3,5,,,,,
6,617,1998,9,3,5,1,5,5,,,,,
6,617,1999,1,0,0,0,0,5,,,,,
6,617,2000,1,1,1,3,0,5,,,,,
6,617,2001,1,0,0,0,0,5,,,,,
6,617,2002,0,0,0,3,0,5,,,,,
6,617,2003,0,0,0,0,2,5,,,,,
6,617,2004,2,7,23,9,2,5,,,,,
6,617,2005,5,0,1,3,1,5,,,,,
6,617,2006,12,3,8,5,12,5,,,,,
6,617,2007,4,2,8,1,10,5,,,,,
6,617,2008,1,1,1,1,3,5,,,,,
6,617,2009,8,0,3,0,4,5,,,,,
6,617,2010,0,0,0,0,0,5,,,,,
6,617,2011,0,0,0,0,0,5,,,,,
6,618,1989,1,0,1,0,0,5,,,,,
6,618,1990,41,45,14,52,50,5,,,,,
6,618,1991,67,57,68,37,55,5,,,,,
6,618,1992,50,82,77,84,61,5,,,,,
6,618,1993,2,3,0,0,1,5,,,,,
6,618,1994,1,10,6,6,1,5,,,,,
6,618,1995,0,0,0,0,0,5,,,,,
6,618,1996,,5,,1,,2,,,,,
6,618,1997,4,0,0,5,0,5,,,,,
6,618,1998,34,23,0,38,8,5,,,,,
6,618,1999,1,0,0,0,1,5,,,,,
6,618,2000,10,5,0,11,15,5,,,,,
6,618,2001,0,1,0,2,2,5,,,,,
6,618,2003,0,1,3,1,0,5,,,,,
6,618,2004,5,1,11,0,14,5,,,,,
6,618,2005,,3,3,2,8,4,,,,,
6,618,2006,0,7,10,2,5,5,,,,,
6,618,2007,0,4,5,8,13,5,,,,,
6,618,2008,4,4,1,2,10,5,,,,,
6,618,2009,8,2,4,0,0,5,,,,,
6,618,2010,0,0,0,1,0,5,,,,,
6,618,2011,0,0,1,0,0,5,,,,,
6,618,2012,0,0,0,0,0,5,,,,,
6,618,2013,0,0,0,0,0,5,,,,,
6,618,2014,0,0,0,0,0,5,,,,,
6,618,2015,0,6,2,4,10,5,,,,,
6,618,2016,0,0,0,3,0,5,,,,,
6,618,2017,39,44,17,45,53,5,,,,,
6,619,1980,0,0,0,0,0,5,,,,,
6,619,1981,2,0,0,0,0,5,,,,,
6,619,1982,0,1,1,3,0,5,,,,,
6,619,1983,0,0,0,0,0,5,,,,,
6,619,1984,0,0,0,0,0,5,,,,,
6,619,1985,0,0,2,0,0,5,,,,,
6,619,1986,1,0,0,1,0,5,,,,,
6,619,1987,1,0,0,0,0,5,,,,,
6,619,1989,0,0,0,0,0,5,,,,,
6,619,1990,0,0,0,12,14,5,,,,,
6,619,1991,0,0,1,0,0,5,,,,,
6,619,1992,0,0,0,0,0,5,,,,,
6,619,1993,0,1,0,0,0,5,,,,,
6,619,1994,1,1,0,2,0,5,,,,,
6,619,1995,0,0,0,0,0,5,,,,,
6,619,1996,0,0,0,1,0,5,,,,,
6,619,1997,0,0,1,0,1,5,,,,,
6,619,1998,4,16,16,29,30,5,,,,,
6,619,1999,7,2,5,10,8,5,,,,,
6,619,2000,3,1,0,1,0,5,,,,,
6,619,2001,0,0,3,0,0,5,,,,,
6,619,2002,0,0,0,0,0,5,,,,,
6,619,2003,0,0,0,0,0,5,,,,,
6,619,2004,0,0,0,0,,4,,,,,
6,619,2005,0,0,0,0,0,5,,,,,
6,619,2006,0,1,0,0,1,5,,,,,
6,619,2007,1,0,0,1,1,5,,,,,
6,619,2008,21,9,3,9,24,5,,,,,
6,619,2009,2,2,22,1,0,5,,,,,
6,619,2010,0,0,0,0,0,5,,,,,
6,619,2011,0,0,0,0,0,5,,,,,
6,619,2012,0,0,0,0,0,5,,,,,
6,619,2013,0,0,2,0,0,5,,,,,
6,619,2014,0,0,1,0,0,5,,,,,
6,619,2015,,,0,0,4,3,,,,,
6,619,2016,0,0,0,0,0,5,,,,,
6,619,2017,0,2,0,0,0,5,,,,,
6,622,1990,0,0,1,1,8,5,,,,,
6,623,1990,3,3,4,0,2,5,,,,,
6,623,1991,0,0,0,0,0,5,,,,,
6,623,1992,0,0,1,0,0,5,,,,,
6,623,1993,0,0,0,0,0,5,,,,,
6,623,1994,0,0,0,0,0,5,,,,,
6,623,1995,0,0,0,1,0,5,,,,,
6,623,1996,0,0,2,0,3,5,,,,,
6,623,1997,0,1,0,0,0,5,,,,,
6,623,1998,12,23,2,2,24,5,,,,,
6,623,1999,2,9,7,5,3,5,,,,,
6,623,2000,0,0,0,0,1,5,,,,,
6,624,1990,0,0,0,0,0,5,,,,,
6,624,1991,0,0,0,0,0,5,,,,,
6,624,1992,0,0,0,0,0,5,,,,,
6,624,1993,0,0,0,0,0,5,,,,,
6,624,1994,0,0,0,0,0,5,,,,,
6,624,1995,0,0,0,0,0,5,,,,,
6,624,1996,0,0,0,0,0,5,,,,,
6,624,1997,0,0,0,0,0,5,,,,,
6,624,1998,0,0,1,0,0,5,,,,,
6,624,1999,0,0,0,0,0,5,,,,,
6,624,2000,0,0,0,0,0,5,,,,,
6,624,2001,0,0,0,0,0,5,,,,,
6,624,2002,0,0,0,0,0,5,,,,,
6,624,2003,7,10,7,7,7,5,,,,,
6,624,2004,15,24,1,17,20,5,,,,,
6,624,2006,29,35,34,12,9,5,,,,,
6,624,2007,9,12,3,0,7,5,,,,,
6,624,2008,10,39,12,21,8,5,,,,,
6,624,2009,3,6,1,9,1,5,,,,,
6,624,2010,1,0,2,0,0,5,,,,,
6,624,2011,2,11,1,5,1,5,,,,,
6,624,2012,8,10,9,,9,4,,,,,
6,624,2013,0,2,1,1,0,5,,,,,
6,624,2014,24,19,3,10,12,5,,,,,
6,624,2015,18,2,12,15,66,5,,,,,
6,625,1990,4,22,5,3,1,5,,,,,
6,625,1991,0,0,0,0,0,5,,,,,
6,625,1995,1,0,5,3,0,5,,,,,
6,625,1996,2,1,1,1,0,5,,,,,
6,625,1997,21,4,8,8,10,5,,,,,
6,625,1998,1,11,14,16,34,5,,,,,
6,625,1999,1,0,0,3,13,5,,,,,
6,625,2000,0,0,4,0,3,5,,,,,
6,625,2001,0,1,2,1,2,5,,,,,
6,625,2002,0,1,0,0,0,5,,,,,
6,625,2003,0,0,1,0,0,5,,,,,
6,625,2004,0,1,,,0,3,,,,,
6,625,2005,0,0,1,0,0,5,,,,,
6,625,2006,0,0,0,1,0,5,,,,,
6,625,2007,0,0,0,0,0,5,,,,,
6,625,2008,0,0,0,0,0,5,,,,,
6,625,2009,0,0,0,0,0,5,,,,,
6,625,2010,0,0,0,0,0,5,,,,,
6,625,2011,0,1,0,0,1,5,,,,,
6,625,2012,1,0,0,3,3,5,,,,,
6,625,2013,1,0,1,2,0,5,,,,,
6,625,2014,0,0,0,1,4,5,,,,,
6,625,2015,0,0,0,0,0,5,,,,,
6,625,2016,0,0,0,0,0,5,,,,,
6,625,2017,0,0,0,0,0,5,,,,,
6,626,1990,3,9,1,13,4,5,,,,,
6,626,1991,0,0,0,0,0,5,,,,,
6,626,1993,0,0,0,,,3,,,,,
6,626,1994,0,0,0,0,0,5,,,,,
6,626,1995,1,0,0,0,0,5,,,,,
6,626,1996,1,0,1,0,0,5,,,,,
6,626,1997,0,2,0,0,1,5,,,,,
6,626,1998,0,0,0,0,2,5,,,,,
6,626,1999,1,1,1,3,1,5,,,,,
6,626,2000,1,0,0,0,3,5,,,,,
6,626,2001,1,1,0,0,0,5,,,,,
6,626,2002,0,0,0,0,0,5,,,,,
6,626,2003,0,0,0,0,0,5,,,,,
6,626,2004,0,0,0,0,0,5,,,,,
6,626,2005,0,0,0,0,0,5,,,,,
6,626,2006,0,0,0,0,0,5,,,,,
6,626,2007,0,0,0,0,0,5,,,,,
6,626,2008,0,0,0,1,0,5,,,,,
6,626,2009,0,0,0,0,0,5,,,,,
6,626,2010,0,0,1,0,0,5,,,,,
6,626,2011,0,1,0,1,0,5,,,,,
6,626,2012,0,0,0,0,0,5,,,,,
6,626,2013,2,0,0,0,0,5,,,,,
6,626,2014,2,0,2,0,0,5,,,,,
6,626,2015,0,1,0,3,0,5,,,,,
6,626,2016,0,0,0,0,1,5,,,,,
6,626,2017,0,0,0,0,0,5,,,,,
6,627,1990,1,0,1,2,2,5,,,,,
6,627,1991,0,0,0,0,0,5,,,,,
6,627,1993,0,0,0,0,0,5,,,,,
6,627,1995,0,0,0,0,0,5,,,,,
6,627,1996,0,0,0,0,0,5,,,,,
6,627,1997,0,0,0,0,0,5,,,,,
6,627,1998,12,8,4,8,7,5,,,,,
6,627,1999,1,2,1,1,2,5,,,,,
6,627,2000,3,,4,3,2,4,,,,,
6,627,2001,0,0,0,0,0,5,,,,,
6,627,2002,0,0,0,0,0,5,,,,,
6,627,2003,1,0,0,0,0,5,,,,,
6,627,2004,0,0,0,0,0,5,,,,,
6,627,2005,0,0,0,0,0,5,,,,,
6,627,2006,0,0,0,0,0,5,,,,,
6,627,2007,0,0,0,0,0,5,,,,,
6,627,2008,0,0,0,0,0,5,,,,,
6,627,2009,0,0,3,0,0,5,,,,,
6,627,2010,0,0,0,1,0,5,,,,,
6,627,2011,0,0,1,0,1,5,,,,,
6,627,2012,0,0,1,0,0,5,,,,,
6,627,2013,1,1,2,0,3,5,,,,,
6,627,2014,0,1,1,1,1,5,,,,,
6,627,2015,0,1,1,2,3,5,,,,,
6,627,2016,0,1,0,0,0,5,,,,,
6,627,2017,0,0,0,0,0,5,,,,,
6,628,1990,48,26,20,1,12,5,,,,,
6,628,1991,,0,0,0,0,4,,,,,
6,628,1993,2,0,,,3,3,,,,,
6,628,1994,0,0,0,0,0,5,,,,,
6,628,1995,0,1,3,0,0,5,,,,,
6,628,1996,2,0,0,0,0,5,,,,,
6,628,1997,2,0,8,3,1,5,,,,,
6,628,1998,7,19,12,2,8,5,,,,,
6,628,1999,2,3,11,26,28,5,,,,,
6,628,2000,0,4,0,1,0,5,,,,,
6,628,2001,0,2,1,1,0,5,,,,,
6,628,2002,0,0,0,0,0,5,,,,,
6,628,2003,0,0,0,0,0,5,,,,,
6,628,2004,0,0,0,0,0,5,,,,,
6,628,2005,0,0,0,0,0,5,,,,,
6,628,2006,0,0,0,0,0,5,,,,,
6,628,2007,0,0,0,0,0,5,,,,,
6,628,2008,0,0,0,0,1,5,,,,,
6,628,2009,0,0,0,0,0,5,,,,,
6,628,2010,0,0,1,0,0,5,,,,,
6,628,2011,1,3,2,1,2,5,,,,,
6,628,2012,0,0,0,33,0,5,,,,,
6,628,2013,2,12,1,2,14,5,,,,,
6,628,2014,3,1,0,8,4,5,,,,,
6,628,2015,1,0,0,0,1,5,,,,,
6,628,2016,0,0,0,0,0,5,,,,,
6,628,2017,0,0,0,0,0,5,,,,,
6,629,1990,29,12,8,5,31,5,,,,,
6,629,1991,0,0,0,0,,4,,,,,
6,629,1994,0,0,0,0,0,5,,,,,
6,629,1995,0,1,0,1,2,5,,,,,
6,629,1996,0,0,1,0,0,5,,,,,
6,629,1997,3,1,2,0,1,5,,,,,
6,629,1998,13,20,9,10,24,5,,,,,
6,629,1999,0,0,0,0,0,5,,,,,
6,629,2000,0,0,1,1,0,5,,,,,
6,629,2001,2,3,0,1,2,5,,,,,
6,629,2002,0,0,0,0,0,5,,,,,
6,629,2003,0,0,0,0,0,5,,,,,
6,629,2004,0,0,0,0,0,5,,,,,
6,629,2005,0,0,0,0,0,5,,,,,
6,629,2006,1,0,0,0,1,5,,,,,
6,629,2007,0,0,1,1,0,5,,,,,
6,629,2008,1,0,0,0,5,5,,,,,
6,629,2009,0,0,2,0,1,5,,,,,
6,629,2010,0,0,0,0,0,5,,,,,
6,629,2011,0,0,1,0,0,5,,,,,
6,629,2012,0,0,0,0,0,5,,,,,
6,629,2013,2,0,0,5,5,5,,,,,
6,629,2014,0,1,0,0,0,5,,,,,
6,629,2017,0,0,0,0,1,5,,,,,
6,630,1990,15,9,26,14,2,5,,,,,
6,630,1991,0,0,0,0,0,5,,,,,
6,630,1993,0,,2,,1,3,,,,,
6,630,1994,0,0,0,0,0,5,,,,,
6,630,1995,0,0,1,3,0,5,,,,,
6,630,1998,36,7,32,31,21,5,,,,,
6,630,1999,0,0,,0,0,4,,,,,
6,630,2000,0,1,0,0,1,5,,,,,
6,630,2001,1,3,0,1,0,5,,,,,
6,630,2002,0,0,0,,1,4,,,,,
6,630,2003,1,0,1,0,0,5,,,,,
6,630,2004,0,0,0,0,0,5,,,,,
6,630,2005,0,0,1,0,0,5,,,,,
6,630,2006,0,0,0,0,0,5,,,,,
6,630,2007,0,,0,0,0,4,,,,,
6,630,2008,0,1,0,0,0,5,,,,,
6,630,2009,1,4,0,0,0,5,,,,,
6,630,2010,0,0,0,0,0,5,,,,,
6,630,2011,0,2,3,0,0,5,,,,,
6,630,2012,1,1,0,0,0,5,,,,,
6,630,2013,1,0,2,0,1,5,,,,,
6,630,2014,2,1,0,0,0,5,,,,,
6,630,2015,0,1,1,1,0,5,,,,,
6,630,2016,0,1,1,0,1,5,,,,,
6,630,2017,0,0,0,0,0,5,,,,,
6,631,1990,4,4,1,22,22,5,,,,,
6,631,1991,0,0,0,0,1,5,,,,,
6,631,1993,0,,,0,0,3,,,,,
6,631,1994,0,0,0,0,0,5,,,,,
6,631,1995,0,0,0,0,0,5,,,,,
6,631,1998,10,2,5,0,3,5,,,,,
6,631,1999,5,,,0,1,3,,,,,
6,631,2000,6,,2,0,0,4,,,,,
6,631,2001,1,1,0,0,0,5,,,,,
6,631,2002,1,3,1,0,0,5,,,,,
6,631,2003,1,0,1,1,0,5,,,,,
6,631,2004,0,3,0,0,1,5,,,,,
6,631,2005,1,0,0,0,0,5,,,,,
6,631,2006,3,0,0,0,0,5,,,,,
6,631,2007,0,0,0,1,0,5,,,,,
6,631,2008,0,1,0,0,0,5,,,,,
6,631,2009,0,0,1,0,0,5,,,,,
6,631,2010,3,2,2,1,2,5,,,,,
6,631,2011,0,4,3,2,2,5,,,,,
6,631,2012,0,0,1,1,3,5,,,,,
6,631,2013,0,1,3,1,1,5,,,,,
6,631,2014,0,0,0,0,,4,,,,,
6,631,2016,1,0,1,0,0,5,,,,,
6,631,2017,0,0,1,0,0,5,,,,,
6,632,1990,0,0,0,0,0,5,,,,,
6,632,1991,0,0,0,0,0,5,,,,,
6,632,1994,0,0,0,0,0,5,,,,,
6,632,1995,4,0,0,0,0,5,,,,,
6,632,1998,13,4,12,8,28,5,,,,,
6,632,1999,19,5,8,2,12,5,,,,,
6,632,2000,4,1,3,4,4,5,,,,,
6,632,2001,1,3,3,0,1,5,,,,,
6,632,2002,0,1,0,1,2,5,,,,,
6,632,2003,1,0,1,1,1,5,,,,,
6,632,2004,1,0,1,0,1,5,,,,,
6,632,2005,0,0,0,0,0,5,,,,,
6,632,2006,2,2,0,0,0,5,,,,,
6,632,2007,0,0,0,0,0,5,,,,,
6,632,2008,3,0,1,0,0,5,,,,,
6,632,2009,0,0,0,0,0,5,,,,,
6,632,2010,2,2,3,1,2,5,,,,,
