Region,PlotID,NearestForest,Nearest District,PlotNo,PlotName,Type,State,StateDistrict,Township,Mod_Town,Range,Mod_Range,Section,Latitude,Longitude,Notes/Remarks
6,131,Okanogan&Wenatchee_NF,Cle_Elum,7,Buck_Meadows,usfs,WA,,18,N,15,E,22,47.03611,-120.95694,
6,132,Okanogan&Wenatchee_NF,Cle_Elum,8,Reecer,usfs,WA,,20,N,18,E,29,47.18333,-120.6,
6,133,Okanogan&Wenatchee_NF,Entiat,4,Tyee,usfs,WA,,27,N,19,E,34,47.24528,-120.4375,Site not trapped since 1993
6,134,Okanogan&Wenatchee_NF,Entiat,5,Mckenzie,usfs,WA,,26,N,20,E,5,47.77806,-120.35944,Site not trapped since 1993
6,135,Okanogan&Wenatchee_NF,Wenatchee_River,61,Hegler_Creek,usfs,WA,,26,N,17,E,1,47.77889,-120.66944,
6,136,Okanogan&Wenatchee_NF,Wenatchee_River,68,Butcher_Creek,usfs,WA,,27,N,16,E,36,47.79056,-120.79139,
6,137,Okanogan&Wenatchee_NF,Wenatchee_River,73,Dryden,usfs,WA,,24,N,18,E,34,47.53167,-120.56833,
6,138,Okanogan&Wenatchee_NF,Wenatchee_River,74,Beehive,usfs,WA,,21,N,19,E,11,47.32667,-120.41333,
6,139,Okanogan&Wenatchee_NF,Wenatchee_River,75,Blagg_Williams_Cyn,usfs,WA,,24,N,18,E,2,47.60333,-120.54667,
6,140,Okanogan&Wenatchee_NF,Wenatchee_River,76,Moon_Canyon,usfs,WA,,25,N,18,E,10,47.68,-120.57333,
6,141,Okanogan&Wenatchee_NF,Wenatchee_River,78,Icicle_Mac_Cr,usfs,WA,,24,N,16,E,2,47.6,-120.80833,
6,142,Okanogan&Wenatchee_NF,Naches,86,Rattler,usfs,WA,,15,N,14,E,15,46.79028,-121.05861,
6,143,Okanogan&Wenatchee_NF,Naches,87,Gold_Creek,usfs,WA,,17,N,14,E,13,46.96056,-121.02694,
6,144,Okanogan&Wenatchee_NF,Naches,88,Hell_Creek,usfs,WA,,13,N,12,E,21,46.60333,-121.33028,
6,145,Okanogan&Wenatchee_NF,Naches,89,Oak_Creek,usfs,WA,,14,N,15,E,2,46.73203,-120.91884,
6,146,Fremont-Winema_NFs,Chemult,8,Hoyt,usfs,OR,,30,S,11,E,22,42.95953,-121.39833,
6,147,Fremont-Winema_NFs,Chiloquin,1,Lavenik,usfs,OR,,36,S,9,E,27,42.4225,-121.63306,
6,148,Fremont-Winema_NFs,Chiloquin,2,Cave_Mtn,usfs,OR,,34,S,7,E,24,42.61222,-121.82306,
6,149,Fremont-Winema_NFs,Chiloquin,3,Whitehorse,usfs,OR,,34,S,8,E,17,42.62471,-121.78948,Site not trapped since 1989
6,150,Fremont-Winema_NFs,Chiloquin,8,Agency,usfs,OR,,34,S,7,E,7,42.64194,-121.93333,
6,151,Fremont-Winema_NFs,Klamath,5,Nannie_Threemile,usfs,OR,,34,S,6,E,2,42.64278,-122.07917,
6,152,Fremont-Winema_NFs,Klamath,8,Westside_Rock_Cr,usfs,OR,,35,S,6,E,10,42.54639,-122.10583,
6,153,Colville_NF,Three_Rivers,3,Smackout,usfs,WA,,38,N,41,E,12,48.80583,-117.58014,
6,154,Colville_NF,Three_Rivers,8,Woodard,usfs,WA,,32,N,42,E,30,48.24028,-117.54667,
6,155,Colville_NF,Three_Rivers,4,Laboe,usfs,WA,,37,N,40,E,28,48.67472,-117.77778,
6,156,Colville_NF,Three_Rivers,21,Barnaby_Cr.,usfs,WA,,35,N,36,E,29,48.50013,-118.3204,
6,157,Colville_NF,Three_Rivers,22,Mattsen_Cr.,usfs,WA,,37,N,36,E,1,48.73871,-118.18211,
6,158,Colville_NF,Newport,1,Power_Lk,usfs,WA,,32,N,43,E,33,48.23108,-117.38091,
6,159,Colville_NF,Newport,2,Winchester_Cr,usfs,WA,,32,N,43,E,5,48.30125,-117.41168,
6,160,Colville_NF,Newport,4,Marshall_Lk,usfs,WA,,32,N,45,E,15,48.26944,-117.1,
6,161,Colville_NF,Newport,5,Cca_Peak,usfs,WA,,33,N,45,E,17,48.35833,-117.14167,Site not trapped since 1991
6,162,Colville_NF,Newport,7,Timber_Mt,usfs,WA,,35,N,42,E,23,48.51419,-117.47665,
6,163,Colville_NF,Republic,41,Sunsetlake,usfs,WA,,35,N,32,E,11,48.54167,-118.77083,
6,164,Colville_NF,Republic,44,Iron_Mtn,usfs,WA,,36,N,33,E,36,48.575,-118.625,
6,165,Colville_NF,Republic,46,St_Peters,usfs,WA,,38,N,34,E,28,48.75833,-118.5125,
6,166,Colville_NF,Sullivan_Lake,5,Flume_Cr,usfs,WA,,39,N,43,E,4,48.91,-117.3748,
6,167,Colville_IR,Inchelium,1,Canteen_Creek,bia,WA,,29,N,35,E,6,48.04093,-118.44254,
6,168,Colville_IR,Inchelium,2,Sclome_Meadow,bia,WA,,30,N,34,E,29,48.06964,-118.54639,
6,169,Colville_IR,Inchelium,3,Little_Wilmont,bia,WA,,30,N,35,E,5,48.13453,-118.42175,
6,170,Colville_IR,Inchelium,4,Klondyke_Creek,bia,WA,,32,N,34,E,34,48.22836,-118.51522,
6,171,Colville_IR,Inchelium,5,Carson_Creek,bia,WA,,33,N,35,E,33,48.31389,-118.3957,
6,172,Colville_IR,Inchelium,6,Lafleur_Lake,bia,WA,,34,N,36,E,27,48.41881,-118.25933,
6,173,Colville_IR,Inchelium,7,Lynx_Creek,bia,WA,,33,N,34,E,24,48.34959,-118.4589,
6,174,Colville_IR,Inchelium,8,Hall_Creek,bia,WA,,34,N,34,E,11,48.46206,-118.48738,
6,175,Colville_IR,Inchelium,9,Hellgate,bia,WA,,29,N,34,E,30,47.99155,-118.56574,
6,176,Colville_IR,Inchelium,10,Johnny_George,bia,WA,,28,N,35,E,18,47.92227,-118.46033,
6,177,Colville_IR,Omak-Nespelem,1,Deerhorn_Cr,bia,WA,,34,N,31,E,13,48.45014,-118.85997,"Prior site burned in 2015, Moved 0.4 mile west T34N, R31E, S14 (48.449416, -118.869444)"
6,178,Colville_IR,Omak-Nespelem,2,Park_City,bia,WA,,33,N,31,E,14,48.35922,-118.88789,"Prior site burned in 2015, Moved slightly S and E. 48.358361, -118.887972"
6,179,Colville_IR,Omak-Nespelem,3,Stepstone,bia,WA,,33,N,30,E,1,48.38431,-118.99175,"Prior site burned in 2015, Moved ~0.3 mile NW 48.38772, -118.99611) Temporary"
6,180,Colville_IR,Omak-Nespelem,4,Lost_Creek,bia,WA,,34,N,30,E,5,48.4685,-119.08236,
6,181,Colville_IR,Omak-Nespelem,5,Clark_Creek,bia,WA,,34,N,29,E,27,48.41361,-119.16456,
6,182,Colville_IR,Omak-Nespelem,6,Keller_Butte,bia,WA,,30,N,32,E,28,48.07147,-118.79486,
6,183,Colville_IR,Omak-Nespelem,7,Coyote_Creek,bia,WA,,32,N,29,E,26,48.24756,-119.14069,
6,184,Colville_IR,Omak-Nespelem,8,Armstrong,bia,WA,,32,N,30,E,27,48.24172,-119.02872,
6,185,Colville_IR,Omak-Nespelem,9,Browns_Pass,bia,WA,,34,N,28,E,6,48.47014,-119.34786,"Prior site burned in 2015, Moved 435 Ft NW"
6,186,Colville_IR,Omak-Nespelem,10,Whitmore_Mtn,bia,WA,,31,N,28,E,13,48.17928,-119.24331,
6,187,Colville_IR,Sanpoil,1,Manila_Creek,bia,WA,,29,N,32,E,16,48.0178,-118.78411,
6,188,Colville_IR,Sanpoil,2,Silver_Creek,bia,WA,,30,N,34,E,30,48.06528,-118.58444,
6,189,Colville_IR,Sanpoil,3,Jack_Creek,bia,WA,,30,N,33,E,19,48.07986,-118.07986,
6,190,Colville_IR,Sanpoil,4,Sanpoil,bia,WA,,31,N,33,E,30,48.15722,-118.69944,
6,191,Colville_IR,Sanpoil,5,Central_Peak,bia,WA,,31,N,32,E,11,48.20016,-118.75833,
6,192,Colville_IR,Sanpoil,6,Cody_Lake,bia,WA,,33,N,33,E,23,48.3425,-118.60917,
6,193,Colville_IR,Sanpoil,7,Seventeen_Mile,bia,WA,,34,N,33,E,28,48.41833,-118.65278,
6,194,Colville_IR,Sanpoil,8,Bear_Creek,bia,WA,,33,N,32,E,27,48.32667,-118.77639,
6,195,Yakama_Nation,Yakama_Nation,1,Shinando_Canyon,bia,WA,,6,N,18,E,16,46.00492,-120.56111,"Relocated due to fire (2015), no relocation data submitted"
6,196,Yakama_Nation,Yakama_Nation,2,Featherbed Camp,bia,WA,,6,N,15,E,5,46.01254,-120.93975,
6,197,Yakama_Nation,Yakama_Nation,3,Section Corner,bia,WA,,7,N,16,E,15,46.09586,-120.79029,
6,198,Yakama_Nation,Yakama_Nation,4,20_Day,bia,WA,,9,N,14,E,7,46.2802,-121.11538,
6,199,Yakama_Nation,Yakama_Nation,5,Klickitat River Rd,bia,WA,,8,N,12,E,3,46.21165,-121.2921,
6,200,Yakama_Nation,Yakama_Nation,6,Clearwater,bia,WA,,9,N,12,E,6,46.29478,-121.36401,
6,201,Yakama_Nation,Yakama_Nation,7,Jerusalem Camp,bia,WA,,10,N,13,E,17,46.35196,-121.21668,
6,202,Yakama_Nation,Yakama_Nation,8,Piscoe_Meadow,bia,WA,,11,N,14,E,29,46.41073,-121.09323,
6,203,Yakama_Nation,Yakama_Nation,9,Sheep Butte,bia,WA,,7,N,15,E,10,46.1076,-120.91585,Updated Lat/Lon From note G.Kohler/Mike J. (1/8/2013)
6,204,Yakama_Nation,Yakama_Nation,10,McKays Butte,bia,WA,,8,N,15,E,28,46.1502,-120.9336,
6,205,Yakama_Nation,Yakama_Nation,11,S.Fork Toppenish Cr,bia,WA,,9,N,14,E,26,46.22471,-121.03097,
6,206,Yakama_Nation,Yakama_Nation,12,Twin Buttes,bia,WA,,7,N,14,E,31,46.06396,-121.08936,
6,207,Yakama_Nation,Yakama_Nation,13,Pole Creek,bia,WA,,8,N,13,E,28,46.1464,-121.18287,
6,208,Yakama_Nation,Yakama_Nation,14,Goat Butte,bia,WA,,8,N,12,E,21,46.1487,-121.30678,
6,209,Yakama_Nation,Yakama_Nation,15,Panther_Butte,bia,WA,,10,N,13,E,27,46.31629,-121.17414,
6,210,Yakama_Nation,Yakama_Nation,16,Olney_Corral,bia,WA,,10,N,14,E,9,46.35936,-121.0674,
6,211,Umatilla_NF,Heppner,ECO-1,Kinzua_Corp.,state,OR,Eastcentral_OR,4,S,28,E,16,45.21977,-119.34128,Site not trapped since 1995
6,212,Umatilla_NF,N_Fork_John_Day,ECO-2,Kinzua_Corp.,state,OR,Eastcentral_OR,4,S,29,E,16,45.22241,-119.2195,Site not trapped since 1995
6,213,Umatilla_NF,Heppner,ECO-4,Kinzua_Corp.,state,OR,Eastcentral_OR,7,S,22,E,11,44.9717,-120.05783,Site not trapped since 1989
6,214,Umatilla_NF,Heppner,ECO-5,Kinzua_Corp.,state,OR,Eastcentral_OR,6,S,25,E,32,45.00242,-119.76016,Site not trapped since 1989
6,215,Umatilla_NF,Heppner,ECO-6,Kinzua_Corp.,state,OR,Eastcentral_OR,6,S,25,E,35,45.00215,-119.69812,Site not trapped since 1989
6,216,Umatilla_NF,Heppner,ECO-7,Kinzua_Corp.,state,OR,Eastcentral_OR,6,S,26,E,30,45.01625,-119.65727,Site not trapped since 1989
6,217,Umatilla_NF,N_Fork_John_Day,ECO-8,Kinzua_Corp.,state,OR,Eastcentral_OR,6,S,30,E,8,45.06125,-119.13354,Site not trapped since 1989
6,218,Umatilla_NF,Heppner,ECO-10,Kinzua_Corp.,state,OR,Eastcentral_OR,7,S,21,E,25,44.92723,-120.14267,Site not trapped since 1989
6,219,Umatilla_NF,Heppner,ECO-11,Kinzua_Corp.,state,OR,Eastcentral_OR,7,S,23,E,20,44.94352,-119.99967,Site not trapped since 1989
6,220,Umatilla_NF,Heppner,ECO-12,Kinzua_Corp.,state,OR,Eastcentral_OR,7,S,24,E,6,44.98683,-119.8999,Site not trapped since 1989
6,221,Umatilla_NF,Heppner,ECO-13,Kinzua_Corp.,state,OR,Eastcentral_OR,7,S,23,E,24,44.9437,-119.91974,Site not trapped since 1989
6,222,Malheur_NF,Blue_Mtn,ECO-15,Kinzua_Corp.,state,OR,Eastcentral_OR,11,S,28,E,19,44.5995,-119.3997,Site not trapped since 1989
6,223,Malheur_NF,Blue_Mtn,ECO-19,Prairie_City_Timber,state,OR,Eastcentral_OR,14,S,31,E,26,44.32673,-118.96155,Retired due to 2015 fire
6,224,Malheur_NF,Blue_Mtn,ECO-20,State,state,OR,Eastcentral_OR,10,S,23,E,26,44.67402,-119.92909,Site not trapped since 1989
6,225,Malheur_NF,Blue_Mtn,ECO-21,State,state,OR,Eastcentral_OR,11,S,23,E,3,44.64487,-119.9498,Site not trapped since 1989
6,226,Ochoco_NF,Paulina,ECO-25,Private,state,OR,Eastcentral_OR,13,S,24,E,16,44.44076,-119.84733,Site not trapped since 1989
6,227,Malheur_NF,Prairie_City,ECO-26,Private,state,OR,Eastcentral_OR,14,S,35,E,31,44.31238,-118.55631,
6,228,Malheur_NF,Blue_Mtn,ECO-27,Private,state,OR,Eastcentral_OR,16,S,30,E,6,44.21259,-119.16753,
6,229,Malheur_NF,Blue_Mtn,ECO-29,Private,state,OR,Eastcentral_OR,15,S,32,E,34,44.22618,-118.8613,
6,230,Malheur_NF,Blue_Mtn,ECO-30,Private,state,OR,Eastcentral_OR,10,S,30,E,17,44.69936,-119.1346,Site not trapped since 1992
6,231,Malheur_NF,Prairie_City,ECO-31,Private,state,OR,Eastcentral_OR,14,S,33,E,14,44.35574,-118.71802,Retired due to 2015 fire
6,232,Fremont-Winema_NFs,Silver_Lake,KL-1,Weyerhaeuser,state,OR,KL,28,S,12,E,10,43.15789,-121.27985,Site not trapped since 1986
6,233,Fremont-Winema_NFs,Silver_Lake,KL-2,Weyerhaeuser,state,OR,KL,31,S,12,E,10,42.89926,-121.28145,Site not trapped since 1989
6,234,Fremont-Winema_NFs,Chiloquin,KL-3,Weyerhaeuser,state,OR,KL,32,S,11,E,24,42.78315,-121.35948,Site not trapped since 1989
6,235,Fremont-Winema_NFs,Silver_Lake,KL-4,Weyerhaeuser,state,OR,KL,32,S,15,E,35,42.75103,-120.9091,Site not trapped since 1989
6,236,Fremont-Winema_NFs,Bly,KL-5,Weyerhaeuser,state,OR,KL,33,S,15,E,32,42.66416,-120.97141,Site not trapped since 1989
6,237,Fremont-Winema_NFs,Bly,KL-6,Weyerhaeuser,state,OR,KL,34,S,14,E,22,42.608,-121.04605,Site not trapped since 1989
6,238,Fremont-Winema_NFs,Bly,KL-8,JWTR,state,OR,KL,35,S,14,E,1,42.56431,-121.00689,
6,239,Fremont-Winema_NFs,Bly,KL-9,Weyerhaeuser,state,OR,KL,36,S,17,E,6,42.47631,-120.75459,Site not trapped since 1996
6,240,Fremont-Winema_NFs,Bly,KL-10,Weyerhaeuser,state,OR,KL,36,S,17,E,16,42.44719,-120.7167,Site not trapped since 1993
6,241,Fremont-Winema_NFs,Bly,KL-15,JWTR,state,OR,KL,37,S,17,E,20,42.34561,-120.73611,
6,242,Fremont-Winema_NFs,Klamath,KL-17,Weyerhaeuser,state,OR,KL,38,S,6,E,16,42.26439,-122.11934,Site not trapped since 1989
6,243,Fremont-Winema_NFs,Klamath,KL-19,Weyerhaeuser,state,OR,KL,38,S,7,E,27,42.23527,-121.98264,Site not trapped since 1989
6,244,Fremont-Winema_NFs,Bly,KL-20,JWTR,state,OR,KL,38,S,14,E,15,42.27437,-121.04772,
6,245,Fremont-Winema_NFs,Bly,KL-21,JWTR,state,OR,KL,38,S,17,E,11,42.28941,-120.67437,
6,246,Rogue_River_NF,Ashland,KL-22,Weyerhaeuser,state,OR,KL,39,S,3,E,16,42.17837,-122.47371,Site not trapped since 1989
6,247,Rogue_River_NF,Ashland,KL-23,Weyerhaeuser,state,OR,KL,39,S,4,E,20,42.16363,-122.37561,Site not trapped since 1989
6,248,Fremont-Winema_NFs,Klamath,KL-26,JWTR,state,OR,KL,39,S,7,E,13,42.17735,-121.94356,
6,249,Fremont-Winema_NFs,Klamath,KL-27,Weyerhaeuser,state,OR,KL,39,S,7,E,34,42.13348,-121.98264,Site not trapped since 1989
6,250,Fremont-Winema_NFs,Klamath,KL-29,Weyerhaeuser,state,OR,KL,40,S,5,E,7,42.10489,-122.27977,Site not trapped since 1989
6,251,Fremont-Winema_NFs,Klamath,KL-30,Weyerhaeuser,state,OR,KL,40,S,6,E,8,42.10505,-122.13944,Site not trapped since 1989
6,252,Fremont-Winema_NFs,Klamath,KL-31,Weyerhaeuser,state,OR,KL,40,S,7,E,18,42.0902,-121.9623,Site not trapped since 1989
6,253,Fremont-Winema_NFs,Klamath,KL-33,JWTR,state,OR,KL,41,S,7,E,1,42.03145,-121.94312,
6,254,Fremont-Winema_NFs,Lakeview,KL-34,Collins_Timber,state,OR,KL,38,S,21,E,30,42.24382,-120.28697,
6,255,Fremont-Winema_NFs,Chemult,KL-35,State_OSDF,state,OR,KL,32,S,7,E,19,42.78464,-121.92723,
6,256,Fremont-Winema_NFs,Chemult,KL-36,State_OSDF,state,OR,KL,32,S,7,E,16,42.79919,-121.88788,
6,257,Fremont-Winema_NFs,Chemult,KL-37,State_OSDF,state,OR,KL,32,S,7,E,26,42.77011,-121.84852,
6,258,Fremont-Winema_NFs,Chemult,KL-38,State_OSDF,state,OR,KL,33,S,7,E,5,42.7411,-121.9075,
6,259,Fremont-Winema_NFs,Chiloquin,KL-39,State_OSDF,state,OR,KL,37,S,12,E,29,42.33252,-121.32155,
6,260,Fremont-Winema_NFs,Paisley,KL-40,Private,state,OR,KL,33,S,17,E,17,42.7072,-120.73163,
6,261,Fremont-Winema_NFs,Chiloquin,KL-41,Private,state,OR,KL,37,S,12,E,32,42.31831,-121.32122,
6,262,Fremont-Winema_NFs,Chiloquin,KL-42,Private,state,OR,KL,37,S,9,E,33,42.30861,-121.7663,
6,263,Fremont-Winema_NFs,Lakeview,KL-43,Private,state,OR,KL,38,S,18,E,3,42.30191,-120.58075,
6,264,Fremont-Winema_NFs,Bly,KL-44,Private,state,OR,KL,40,S,13,E,29,42.07143,-121.31962,
6,265,Wallowa-Whitman_NF,La_Grande,NEO-2B,Forest_Cap_Partners,state,OR,Northeast_OR,1,S,39,E,36,45.43487,-117.88076,
6,266,Wallowa-Whitman_NF,La_Grande,NEO-3,Boise_Cascade,state,OR,Northeast_OR,1,N,40,E,36,45.52193,-117.75659,Site not trapped since 1986
6,267,Umatilla_NF,Walla_Walla,NEO-4,Boise_Cascade,state,OR,Northeast_OR,4,N,41,E,19,45.8144,-117.73721,Site not trapped since 1989
6,268,Umatilla_NF,Walla_Walla,NEO-5,HANCOCK FOREST MANAGEMENT,state,OR,Northeast_OR,3,N,41,E,17,45.74191,-117.71641,
6,269,Umatilla_NF,Walla_Walla,NEO-6,Boise_Cascade,state,OR,Northeast_OR,3,N,41,E,3,45.77081,-117.67504,Site not trapped since 1989
6,270,Umatilla_NF,Walla_Walla,NEO-7,Boise_Cascade,state,OR,Northeast_OR,4,N,41,E,26,45.79978,-117.65454,Site not trapped since 1988
6,271,Umatilla_NF,Walla_Walla,NEO-8,Boise_Cascade,state,OR,Northeast_OR,3,N,41,E,26,45.71288,-117.65422,Site not trapped since 1989
6,272,Wallowa-Whitman_NF,Wallowa_Valley,NEO-9,Forest_Cap_Partners,state,OR,Northeast_OR,3,N,42,E,4,45.77145,-117.57475,
6,273,Wallowa-Whitman_NF,Wallowa_Valley,NEO-10,Forest_Cap_Partners,state,OR,Northeast_OR,3,N,42,E,24,45.72859,-117.51185,
6,274,Umatilla_NF,Walla_Walla,NEO-11,Forest_Cap_Partners,state,OR,Northeast_OR,2,N,39,E,32,45.60917,-117.96306,
6,275,Umatilla_NF,Walla_Walla,NEO-12,Boise_Cascade,state,OR,Northeast_OR,2,N,39,E,29,45.62378,-117.96305,Site not trapped since 1988
6,276,Umatilla_NF,Walla_Walla,NEO-13B,Boise_Cascade,state,OR,Northeast_OR,3,N,39,E,13,45.73992,-117.88026,
6,277,Umatilla_NF,Walla_Walla,NEO-14,Boise_Cascade,state,OR,Northeast_OR,3,N,41,E,14,45.74177,-117.6542,
6,278,Wallowa-Whitman_NF,Wallowa_Valley,NEO-15,HANCOCK FOREST MANAGEMENT,state,OR,Northeast_OR,3,N,42,E,15,45.74259,-117.55373,
6,279,Wallowa-Whitman_NF,Wallowa_Valley,NEO-16,Forest_Cap_Partners,state,OR,Northeast_OR,2,N,44,E,5,45.68489,-117.34291,
6,280,Umatilla_NF,Walla_Walla,NEO-17,Forest_Cap_Partners,state,OR,Northeast_OR,2,N,39,E,3,45.682,-117.92181,
6,281,Umatilla_NF,Walla_Walla,NEO-18,Boise_Cascade,state,OR,Northeast_OR,3,N,40,E,16,45.73949,-117.81902,Site not trapped since 1988
6,282,Umatilla_NF,Walla_Walla,NEO-19,Boise_Cascade.,state,OR,Northeast_OR,3,N,40,E,18,45.74,-117.85973,Site not trapped since 1989
6,283,Wallowa-Whitman_NF,La_Grande,NEO-20,Boise_Cascade,state,OR,Northeast_OR,1,S,40,E,27,45.44948,-117.79882,Site not trapped since 1988
6,284,Umatilla_NF,Walla_Walla,NEO-21B,Forest_Cap_Partners,state,OR,Northeast_OR,4,N,41,E,14,45.82882,-117.65456,
6,285,Umatilla_NF,Walla_Walla,NEO-22,Boise_Cascade,state,OR,Northeast_OR,4,N,41,E,33,45.78544,-117.69573,Site not trapped since 1989
6,286,Wallowa-Whitman_NF,Wallowa_Valley,NEO-23B,Forest_Cap_Partners,state,OR,Northeast_OR,4,N,42,E,36,45.78678,-117.51224,
6,287,Umatilla_NF,Walla_Walla,NEO-24,HANCOCK FOREST MANAGEMENT,state,OR,Northeast_OR,2,N,41,E,2,45.68355,-117.65439,
6,288,Wallowa-Whitman_NF,Wallowa_Valley,NEO-27,HANCOCK FOREST MANAGEMENT,state,OR,Northeast_OR,2,N,43,E,13,45.65547,-117.38607,
6,289,Wallowa-Whitman_NF,Wallowa_Valley,NEO-28,HANCOCK FOREST MANAGEMENT,state,OR,Northeast_OR,2,N,44,E,2,45.68476,-117.28096,
6,290,Wallowa-Whitman_NF,La_Grande,NEO-30,Forest_Cap_Partners,state,OR,Northeast_OR,4,S,41,E,20,45.20188,-117.71486,
6,291,Umatilla_NF,Walla_Walla,NEO-32,Forest_Cap_Partners,state,OR,Northeast_OR,1,N,35,E,26,45.53674,-118.40414,
6,292,Wallowa-Whitman_NF,La_Grande,NEO-33,Boise_Cascade,state,OR,Northeast_OR,2,S,38,E,7,45.40548,-118.10678,Site not trapped since 1988
6,293,Wallowa-Whitman_NF,La_Grande,NEO-34,Boise_Cascade,state,OR,Northeast_OR,4,S,41,E,33,45.17302,-117.69442,Site not trapped since 1988
6,294,Wallowa-Whitman_NF,La_Grande,NEO-35,Forest_Cap_Partners,state,OR,Northeast_OR,4,S,38,E,16,45.2166,-118.0653,
6,295,Umatilla_NF,Walla_Walla,NEO-36,Boise_Cascade,state,OR,Northeast_OR,1,N,35,E,32,45.5224,-118.46636,Site not trapped since 1989
6,296,Wallowa-Whitman_NF,Baker,NEO-39,Forest_Cap_Partners,state,OR,Northeast_OR,5,S,38,E,14,45.12949,-118.02486,
6,297,Wallowa-Whitman_NF,La_Grande,NEO-46,Crwn.Zellerbach,state,OR,Northeast_OR,5,S,41,E,33,45.08664,-117.69375,Site not trapped since 1986
6,298,Wallowa-Whitman_NF,Baker,NEO-47,Crwn.Zellerbach,state,OR,Northeast_OR,11,S,40,E,27,44.58048,-117.79916,Site not trapped since 1988
6,299,Umatilla_NF,Walla_Walla,NEO-48,State_OSDF,state,OR,Northeast_OR,1,S,35,E,36,45.43576,-118.38043,
6,300,Wallowa-Whitman_NF,La_Grande,NEO-49,State_OSDF,state,OR,Northeast_OR,2,S,35,E,36,45.34819,-118.37679,
6,301,Wallowa-Whitman_NF,La_Grande,NEO-50,State_OSDF,state,OR,Northeast_OR,1,S,40,E,25,45.44951,-117.75782,
6,302,Wallowa-Whitman_NF,Baker,NEO-51,State-DFW,state,OR,Northeast_OR,6,S,38,E,20,45.02855,-118.08522,Site not trapped since 1989
6,303,Umatilla_NF,N_Fork_John_Day,NEO-52,State-DFW,state,OR,Northeast_OR,6,S,31,E,13,45.04831,-118.93058,Site not trapped since 1989
6,304,Wallowa-Whitman_NF,La_Grande,NEO-53,State-Highway,state,OR,Northeast_OR,2,S,37,E,34,45.34784,-118.16881,
6,305,Umatilla_NF,Walla_Walla,NEO-54,State-Parks,state,OR,Northeast_OR,1,N,35,E,29,45.53691,-118.4663,
6,306,Umatilla_NF,N_Fork_John_Day,NEO-55,State-Parks,state,OR,Northeast_OR,3,S,31,E,20,45.29099,-118.9674,Site not trapped since 1989
6,307,Wallowa-Whitman_NF,Wallowa_Valley,NEO-57,LO-WOODWARD,state,OR,Northeast_OR,2,N,44,E,32,45.61145,-117.34398,
6,308,Umatilla_NF,Walla_Walla,NEO-58,Private,state,OR,Northeast_OR,3,N,42,E,31,45.69838,-117.61443,
6,309,Wallowa-Whitman_NF,Eagle_Cap,NEO-59,RY_Timber,state,OR,Northeast_OR,1,N,42,E,2,45.5965,-117.53245,
6,310,Wallowa-Whitman_NF,Eagle_Cap,NEO-60,GOEBEL & JACKSON,state,OR,Northeast_OR,2,S,44,E,21,45.37441,-117.32248,
6,311,Wallowa-Whitman_NF,Pine,NEO-65,Private,state,OR,Northeast_OR,7,S,45,E,28,44.92786,-117.21556,Site not trapped since 1989
6,312,Wallowa-Whitman_NF,Pine,NEO-68,Private,state,OR,Northeast_OR,7,S,47,E,19,44.94253,-117.01232,Site not trapped since 1989
6,313,Wallowa-Whitman_NF,Wallowa_Valley,NEO-70,Private,state,OR,Northeast_OR,3,S,46,E,28,45.27152,-117.07381,
6,314,Umatilla_NF,Walla_Walla,NEO-71,HANCOCK FOREST MANAGEMENT,state,OR,Northeast_OR,4,N,42,E,9,45.84406,-117.57499,
6,315,Wallowa-Whitman_NF,La_Grande,NEO-72,4-H,state,OR,Northeast_OR,1,S,38,E,15,45.47843,-118.04543,
6,316,Umatilla_NF,Walla_Walla,NEO-73,Forest_Cap_Partners,state,OR,Northeast_OR,4,N,42,E,15,45.82973,-117.55416,
6,317,Malheur_NF,Blue_Mtn,1,Johnson_Heights,blm,OR,Prineville,11,S,25,E,3,44.64435,-119.70524,
6,318,Ochoco_NF,Paulina,2,Day_Creek,blm,OR,Prineville,13,S,25,E,13,44.44044,-119.66376,Abandoned/Discontinued
6,319,Ochoco_NF,Lookout_Mtn,3,Committee_Creek,blm,OR,Prineville,16,S,21,E,9,44.19887,-120.21617,
6,320,Ochoco_NF,Paulina,4,Frazier_Creek,blm,OR,Prineville,15,S,26,E,22,44.2567,-119.58313,Abandoned/Discontinued
6,321,Ochoco_NF,Paulina,5,,blm,OR,Prineville,13,S,24,E,22,44.42623,-119.82665,Site not trapped since 1995
6,322,Siskiyou_NF,Illinois_Valley,1,Blm,blm,OR,Southwest_OR,39,S,6,W,17,42.17759,-123.43367,Site not trapped since 1989
6,323,Siskiyou_NF,Illinois_Valley,2,Blm,blm,OR,Southwest_OR,38,S,6,W,17,42.26528,-123.43531,Site not trapped since 1989
6,324,Siskiyou_NF,Illinois_Valley,3,Blm,blm,OR,Southwest_OR,40,S,8,W,17,42.08897,-123.67102,Site not trapped since 1989
6,325,Siskiyou_NF,Galice,4,Blm,blm,OR,Southwest_OR,35,S,5,W,13,42.52748,-123.23935,Site not trapped since 1989
6,326,Siskiyou_NF,Galice,5,Blm,blm,OR,Southwest_OR,34,S,7,W,33,42.57184,-123.53428,Site not trapped since 1989
6,327,Siskiyou_NF,Galice,6,Blm,blm,OR,Southwest_OR,34,S,6,W,19,42.60101,-123.45536,Site not trapped since 1989
